5964,7026c5964,7026
> ID:10, Address:0, Data:2, Time:6960
> ID:8, Address:0, Data:3011, Time:6961
> ID:9, Address:0, Data:3071, Time:6962
> ID:11, Address:0, Data:3, Time:6963
> ID:10, Address:0, Data:2, Time:6964
> ID:11, Address:0, Data:8, Time:6965
> ID:10, Address:0, Data:1, Time:6966
> ID:11, Address:0, Data:10, Time:6967
> ID:10, Address:0, Data:1, Time:6968
> ID:11, Address:0, Data:11, Time:6969
> ID:10, Address:0, Data:2, Time:6970
> ID:11, Address:0, Data:12, Time:6971
> ID:10, Address:0, Data:2, Time:6972
> ID:11, Address:0, Data:17, Time:6973
> ID:10, Address:0, Data:2, Time:6974
> ID:11, Address:0, Data:19, Time:6975
> ID:10, Address:0, Data:2, Time:6976
> ID:11, Address:0, Data:25, Time:6977
> ID:10, Address:0, Data:3, Time:6978
> ID:11, Address:0, Data:27, Time:6979
> ID:10, Address:0, Data:2, Time:6980
> ID:11, Address:0, Data:29, Time:6981
> ID:10, Address:0, Data:1, Time:6982
> ID:11, Address:0, Data:43, Time:6983
> ID:10, Address:0, Data:2, Time:6984
> ID:11, Address:0, Data:45, Time:6985
> ID:10, Address:0, Data:2, Time:6986
> ID:11, Address:0, Data:56, Time:6987
> ID:10, Address:0, Data:1, Time:6988
> ID:11, Address:0, Data:61, Time:6989
> ID:10, Address:0, Data:2, Time:6990
> ID:11, Address:0, Data:66, Time:6991
> ID:10, Address:0, Data:1, Time:6992
> ID:11, Address:0, Data:68, Time:6993
> ID:10, Address:0, Data:2, Time:6994
> ID:11, Address:0, Data:69, Time:6995
> ID:10, Address:0, Data:1, Time:6996
> ID:11, Address:0, Data:72, Time:6997
> ID:10, Address:0, Data:2, Time:6998
> ID:11, Address:0, Data:73, Time:6999
> ID:10, Address:0, Data:2, Time:7000
> ID:11, Address:0, Data:75, Time:7001
> ID:10, Address:0, Data:2, Time:7002
> ID:11, Address:0, Data:79, Time:7003
> ID:10, Address:0, Data:2, Time:7004
> ID:11, Address:0, Data:84, Time:7005
> ID:10, Address:0, Data:2, Time:7006
> ID:11, Address:0, Data:85, Time:7007
> ID:10, Address:0, Data:2, Time:7008
> ID:11, Address:0, Data:89, Time:7009
> ID:10, Address:0, Data:2, Time:7010
> ID:11, Address:0, Data:93, Time:7011
> ID:10, Address:0, Data:2, Time:7012
> ID:11, Address:0, Data:95, Time:7013
> ID:10, Address:0, Data:2, Time:7014
> ID:11, Address:0, Data:96, Time:7015
> ID:10, Address:0, Data:2, Time:7016
> ID:11, Address:0, Data:101, Time:7017
> ID:10, Address:0, Data:1, Time:7018
> ID:11, Address:0, Data:105, Time:7019
> ID:10, Address:0, Data:2, Time:7020
> ID:11, Address:0, Data:112, Time:7021
> ID:10, Address:0, Data:2, Time:7022
> ID:11, Address:0, Data:116, Time:7023
> ID:10, Address:0, Data:2, Time:7024
> ID:11, Address:0, Data:118, Time:7025
7028,7055c7028,7055
< ID:11, Address:0, Data:134, Time:7027
< ID:10, Address:0, Data:2, Time:7028
< ID:11, Address:0, Data:144, Time:7029
< ID:10, Address:0, Data:2, Time:7030
< ID:11, Address:0, Data:145, Time:7031
< ID:10, Address:0, Data:1, Time:7032
< ID:11, Address:0, Data:149, Time:7033
< ID:10, Address:0, Data:1, Time:7034
< ID:11, Address:0, Data:155, Time:7035
< ID:10, Address:0, Data:2, Time:7036
< ID:11, Address:0, Data:158, Time:7037
< ID:10, Address:0, Data:2, Time:7038
< ID:11, Address:0, Data:159, Time:7039
< ID:10, Address:0, Data:2, Time:7040
< ID:11, Address:0, Data:177, Time:7041
< ID:10, Address:0, Data:2, Time:7042
< ID:11, Address:0, Data:180, Time:7043
< ID:10, Address:0, Data:2, Time:7044
< ID:11, Address:0, Data:181, Time:7045
< ID:10, Address:0, Data:2, Time:7046
< ID:11, Address:0, Data:182, Time:7047
< ID:10, Address:0, Data:1, Time:7048
< ID:11, Address:0, Data:189, Time:7049
< ID:10, Address:0, Data:2, Time:7050
< ID:11, Address:0, Data:194, Time:7051
< ID:10, Address:0, Data:127, Time:7052
< ID:12, Address:194, Data:3, Time:7053
< ID:11, Address:0, Data:195, Time:7054
---
> ID:11, Address:0, Data:119, Time:7027
> ID:10, Address:0, Data:127, Time:7028
> ID:12, Address:119, Data:3, Time:7029
> ID:11, Address:0, Data:133, Time:7030
> ID:10, Address:0, Data:2, Time:7031
> ID:11, Address:0, Data:134, Time:7032
> ID:10, Address:0, Data:2, Time:7033
> ID:11, Address:0, Data:144, Time:7034
> ID:10, Address:0, Data:2, Time:7035
> ID:11, Address:0, Data:145, Time:7036
> ID:10, Address:0, Data:1, Time:7037
> ID:11, Address:0, Data:149, Time:7038
> ID:10, Address:0, Data:1, Time:7039
> ID:11, Address:0, Data:155, Time:7040
> ID:10, Address:0, Data:2, Time:7041
> ID:11, Address:0, Data:158, Time:7042
> ID:10, Address:0, Data:2, Time:7043
> ID:11, Address:0, Data:159, Time:7044
> ID:10, Address:0, Data:2, Time:7045
> ID:11, Address:0, Data:177, Time:7046
> ID:10, Address:0, Data:2, Time:7047
> ID:11, Address:0, Data:180, Time:7048
> ID:10, Address:0, Data:2, Time:7049
> ID:11, Address:0, Data:181, Time:7050
> ID:10, Address:0, Data:2, Time:7051
> ID:11, Address:0, Data:182, Time:7052
> ID:10, Address:0, Data:1, Time:7053
> ID:11, Address:0, Data:189, Time:7054
7057,7542c7057,7542
< ID:11, Address:0, Data:198, Time:7056
< ID:10, Address:0, Data:1, Time:7057
< ID:11, Address:0, Data:207, Time:7058
< ID:10, Address:0, Data:2, Time:7059
< ID:11, Address:0, Data:209, Time:7060
< ID:10, Address:0, Data:2, Time:7061
< ID:11, Address:0, Data:214, Time:7062
< ID:10, Address:0, Data:2, Time:7063
< ID:11, Address:0, Data:221, Time:7064
< ID:10, Address:0, Data:1, Time:7065
< ID:11, Address:0, Data:231, Time:7066
< ID:10, Address:0, Data:2, Time:7067
< ID:11, Address:0, Data:233, Time:7068
< ID:10, Address:0, Data:2, Time:7069
< ID:11, Address:0, Data:240, Time:7070
< ID:10, Address:0, Data:1, Time:7071
< ID:11, Address:0, Data:247, Time:7072
< ID:10, Address:0, Data:2, Time:7073
< ID:11, Address:0, Data:250, Time:7074
< ID:10, Address:0, Data:1, Time:7075
< ID:11, Address:0, Data:251, Time:7076
< ID:10, Address:0, Data:2, Time:7077
< ID:11, Address:0, Data:254, Time:7078
< ID:10, Address:0, Data:2, Time:7079
< ID:8, Address:0, Data:3071, Time:7080
< ID:9, Address:0, Data:3075, Time:7081
< ID:11, Address:0, Data:10, Time:7082
< ID:10, Address:0, Data:1, Time:7083
< ID:11, Address:0, Data:19, Time:7084
< ID:10, Address:0, Data:2, Time:7085
< ID:11, Address:0, Data:29, Time:7086
< ID:10, Address:0, Data:1, Time:7087
< ID:11, Address:0, Data:93, Time:7088
< ID:10, Address:0, Data:2, Time:7089
< ID:8, Address:0, Data:3075, Time:7090
< ID:9, Address:0, Data:3083, Time:7091
< ID:11, Address:0, Data:9, Time:7092
< ID:10, Address:0, Data:1, Time:7093
< ID:11, Address:0, Data:10, Time:7094
< ID:10, Address:0, Data:1, Time:7095
< ID:11, Address:0, Data:29, Time:7096
< ID:10, Address:0, Data:1, Time:7097
< ID:11, Address:0, Data:67, Time:7098
< ID:10, Address:0, Data:2, Time:7099
< ID:11, Address:0, Data:105, Time:7100
< ID:10, Address:0, Data:2, Time:7101
< ID:11, Address:0, Data:108, Time:7102
< ID:10, Address:0, Data:2, Time:7103
< ID:11, Address:0, Data:221, Time:7104
< ID:10, Address:0, Data:1, Time:7105
< ID:11, Address:0, Data:231, Time:7106
< ID:10, Address:0, Data:2, Time:7107
< ID:8, Address:0, Data:3083, Time:7108
< ID:9, Address:0, Data:3092, Time:7109
< ID:11, Address:0, Data:1, Time:7110
< ID:10, Address:0, Data:2, Time:7111
< ID:11, Address:0, Data:19, Time:7112
< ID:10, Address:0, Data:2, Time:7113
< ID:11, Address:0, Data:29, Time:7114
< ID:10, Address:0, Data:1, Time:7115
< ID:11, Address:0, Data:72, Time:7116
< ID:10, Address:0, Data:2, Time:7117
< ID:11, Address:0, Data:96, Time:7118
< ID:10, Address:0, Data:2, Time:7119
< ID:11, Address:0, Data:115, Time:7120
< ID:10, Address:0, Data:2, Time:7121
< ID:11, Address:0, Data:117, Time:7122
< ID:10, Address:0, Data:1, Time:7123
< ID:11, Address:0, Data:201, Time:7124
< ID:10, Address:0, Data:2, Time:7125
< ID:11, Address:0, Data:214, Time:7126
< ID:10, Address:0, Data:2, Time:7127
< ID:8, Address:0, Data:3092, Time:7128
< ID:9, Address:0, Data:3117, Time:7129
< ID:11, Address:0, Data:5, Time:7130
< ID:10, Address:0, Data:2, Time:7131
< ID:11, Address:0, Data:8, Time:7132
< ID:10, Address:0, Data:1, Time:7133
< ID:11, Address:0, Data:9, Time:7134
< ID:10, Address:0, Data:1, Time:7135
< ID:11, Address:0, Data:10, Time:7136
< ID:10, Address:0, Data:1, Time:7137
< ID:11, Address:0, Data:21, Time:7138
< ID:10, Address:0, Data:2, Time:7139
< ID:11, Address:0, Data:29, Time:7140
< ID:10, Address:0, Data:1, Time:7141
< ID:11, Address:0, Data:31, Time:7142
< ID:10, Address:0, Data:1, Time:7143
< ID:11, Address:0, Data:45, Time:7144
< ID:10, Address:0, Data:2, Time:7145
< ID:11, Address:0, Data:59, Time:7146
< ID:10, Address:0, Data:2, Time:7147
< ID:11, Address:0, Data:76, Time:7148
< ID:10, Address:0, Data:2, Time:7149
< ID:11, Address:0, Data:81, Time:7150
< ID:10, Address:0, Data:2, Time:7151
< ID:11, Address:0, Data:83, Time:7152
< ID:10, Address:0, Data:2, Time:7153
< ID:11, Address:0, Data:85, Time:7154
< ID:10, Address:0, Data:2, Time:7155
< ID:11, Address:0, Data:86, Time:7156
< ID:10, Address:0, Data:2, Time:7157
< ID:11, Address:0, Data:95, Time:7158
< ID:10, Address:0, Data:2, Time:7159
< ID:11, Address:0, Data:96, Time:7160
< ID:10, Address:0, Data:2, Time:7161
< ID:11, Address:0, Data:105, Time:7162
< ID:10, Address:0, Data:2, Time:7163
< ID:11, Address:0, Data:117, Time:7164
< ID:10, Address:0, Data:1, Time:7165
< ID:11, Address:0, Data:124, Time:7166
< ID:10, Address:0, Data:2, Time:7167
< ID:11, Address:0, Data:178, Time:7168
< ID:10, Address:0, Data:2, Time:7169
< ID:11, Address:0, Data:206, Time:7170
< ID:10, Address:0, Data:2, Time:7171
< ID:11, Address:0, Data:214, Time:7172
< ID:10, Address:0, Data:2, Time:7173
< ID:11, Address:0, Data:221, Time:7174
< ID:10, Address:0, Data:1, Time:7175
< ID:11, Address:0, Data:248, Time:7176
< ID:10, Address:0, Data:2, Time:7177
< ID:11, Address:0, Data:251, Time:7178
< ID:10, Address:0, Data:2, Time:7179
< ID:8, Address:0, Data:3117, Time:7180
< ID:9, Address:0, Data:3125, Time:7181
< ID:11, Address:0, Data:10, Time:7182
< ID:10, Address:0, Data:1, Time:7183
< ID:11, Address:0, Data:29, Time:7184
< ID:10, Address:0, Data:1, Time:7185
< ID:11, Address:0, Data:75, Time:7186
< ID:10, Address:0, Data:2, Time:7187
< ID:11, Address:0, Data:87, Time:7188
< ID:10, Address:0, Data:1, Time:7189
< ID:11, Address:0, Data:105, Time:7190
< ID:10, Address:0, Data:2, Time:7191
< ID:11, Address:0, Data:124, Time:7192
< ID:10, Address:0, Data:2, Time:7193
< ID:11, Address:0, Data:145, Time:7194
< ID:10, Address:0, Data:1, Time:7195
< ID:11, Address:0, Data:237, Time:7196
< ID:10, Address:0, Data:2, Time:7197
< ID:8, Address:0, Data:3125, Time:7198
< ID:9, Address:0, Data:3146, Time:7199
< ID:11, Address:0, Data:5, Time:7200
< ID:10, Address:0, Data:2, Time:7201
< ID:11, Address:0, Data:9, Time:7202
< ID:10, Address:0, Data:1, Time:7203
< ID:11, Address:0, Data:10, Time:7204
< ID:10, Address:0, Data:1, Time:7205
< ID:11, Address:0, Data:19, Time:7206
< ID:10, Address:0, Data:2, Time:7207
< ID:11, Address:0, Data:29, Time:7208
< ID:10, Address:0, Data:1, Time:7209
< ID:11, Address:0, Data:31, Time:7210
< ID:10, Address:0, Data:1, Time:7211
< ID:11, Address:0, Data:34, Time:7212
< ID:10, Address:0, Data:2, Time:7213
< ID:11, Address:0, Data:51, Time:7214
< ID:10, Address:0, Data:2, Time:7215
< ID:11, Address:0, Data:63, Time:7216
< ID:10, Address:0, Data:2, Time:7217
< ID:11, Address:0, Data:66, Time:7218
< ID:10, Address:0, Data:1, Time:7219
< ID:11, Address:0, Data:72, Time:7220
< ID:10, Address:0, Data:2, Time:7221
< ID:11, Address:0, Data:84, Time:7222
< ID:10, Address:0, Data:2, Time:7223
< ID:11, Address:0, Data:87, Time:7224
< ID:10, Address:0, Data:1, Time:7225
< ID:11, Address:0, Data:96, Time:7226
< ID:10, Address:0, Data:2, Time:7227
< ID:11, Address:0, Data:105, Time:7228
< ID:10, Address:0, Data:2, Time:7229
< ID:11, Address:0, Data:145, Time:7230
< ID:10, Address:0, Data:1, Time:7231
< ID:11, Address:0, Data:149, Time:7232
< ID:10, Address:0, Data:1, Time:7233
< ID:11, Address:0, Data:153, Time:7234
< ID:10, Address:0, Data:2, Time:7235
< ID:11, Address:0, Data:183, Time:7236
< ID:10, Address:0, Data:2, Time:7237
< ID:11, Address:0, Data:221, Time:7238
< ID:10, Address:0, Data:1, Time:7239
< ID:11, Address:0, Data:254, Time:7240
< ID:10, Address:0, Data:2, Time:7241
< ID:8, Address:0, Data:3146, Time:7242
< ID:9, Address:0, Data:3149, Time:7243
< ID:11, Address:0, Data:4, Time:7244
< ID:10, Address:0, Data:2, Time:7245
< ID:11, Address:0, Data:29, Time:7246
< ID:10, Address:0, Data:1, Time:7247
< ID:11, Address:0, Data:221, Time:7248
< ID:10, Address:0, Data:1, Time:7249
< ID:8, Address:0, Data:3149, Time:7250
< ID:9, Address:0, Data:3157, Time:7251
< ID:11, Address:0, Data:9, Time:7252
< ID:10, Address:0, Data:1, Time:7253
< ID:11, Address:0, Data:19, Time:7254
< ID:10, Address:0, Data:2, Time:7255
< ID:11, Address:0, Data:29, Time:7256
< ID:10, Address:0, Data:1, Time:7257
< ID:11, Address:0, Data:105, Time:7258
< ID:10, Address:0, Data:2, Time:7259
< ID:11, Address:0, Data:128, Time:7260
< ID:10, Address:0, Data:2, Time:7261
< ID:11, Address:0, Data:141, Time:7262
< ID:10, Address:0, Data:1, Time:7263
< ID:11, Address:0, Data:159, Time:7264
< ID:10, Address:0, Data:2, Time:7265
< ID:11, Address:0, Data:169, Time:7266
< ID:10, Address:0, Data:3, Time:7267
< ID:8, Address:0, Data:3157, Time:7268
< ID:9, Address:0, Data:3158, Time:7269
< ID:11, Address:0, Data:29, Time:7270
< ID:10, Address:0, Data:1, Time:7271
< ID:8, Address:0, Data:3160, Time:7272
< ID:9, Address:0, Data:3180, Time:7273
< ID:11, Address:0, Data:19, Time:7274
< ID:10, Address:0, Data:2, Time:7275
< ID:11, Address:0, Data:29, Time:7276
< ID:10, Address:0, Data:1, Time:7277
< ID:11, Address:0, Data:42, Time:7278
< ID:10, Address:0, Data:2, Time:7279
< ID:11, Address:0, Data:45, Time:7280
< ID:10, Address:0, Data:2, Time:7281
< ID:11, Address:0, Data:56, Time:7282
< ID:10, Address:0, Data:1, Time:7283
< ID:11, Address:0, Data:67, Time:7284
< ID:10, Address:0, Data:2, Time:7285
< ID:11, Address:0, Data:74, Time:7286
< ID:10, Address:0, Data:2, Time:7287
< ID:11, Address:0, Data:75, Time:7288
< ID:10, Address:0, Data:2, Time:7289
< ID:11, Address:0, Data:96, Time:7290
< ID:10, Address:0, Data:2, Time:7291
< ID:11, Address:0, Data:105, Time:7292
< ID:10, Address:0, Data:2, Time:7293
< ID:11, Address:0, Data:116, Time:7294
< ID:10, Address:0, Data:2, Time:7295
< ID:11, Address:0, Data:128, Time:7296
< ID:10, Address:0, Data:2, Time:7297
< ID:11, Address:0, Data:142, Time:7298
< ID:10, Address:0, Data:1, Time:7299
< ID:11, Address:0, Data:145, Time:7300
< ID:10, Address:0, Data:1, Time:7301
< ID:11, Address:0, Data:183, Time:7302
< ID:10, Address:0, Data:2, Time:7303
< ID:11, Address:0, Data:207, Time:7304
< ID:10, Address:0, Data:2, Time:7305
< ID:11, Address:0, Data:216, Time:7306
< ID:10, Address:0, Data:2, Time:7307
< ID:11, Address:0, Data:231, Time:7308
< ID:10, Address:0, Data:2, Time:7309
< ID:11, Address:0, Data:240, Time:7310
< ID:10, Address:0, Data:1, Time:7311
< ID:11, Address:0, Data:250, Time:7312
< ID:10, Address:0, Data:1, Time:7313
< ID:8, Address:0, Data:3180, Time:7314
< ID:9, Address:0, Data:3181, Time:7315
< ID:11, Address:0, Data:9, Time:7316
< ID:10, Address:0, Data:1, Time:7317
< ID:8, Address:0, Data:3245, Time:7318
< ID:9, Address:0, Data:3248, Time:7319
< ID:11, Address:0, Data:19, Time:7320
< ID:10, Address:0, Data:2, Time:7321
< ID:11, Address:0, Data:142, Time:7322
< ID:10, Address:0, Data:1, Time:7323
< ID:11, Address:0, Data:150, Time:7324
< ID:10, Address:0, Data:2, Time:7325
< ID:8, Address:0, Data:3248, Time:7326
< ID:9, Address:0, Data:3251, Time:7327
< ID:11, Address:0, Data:29, Time:7328
< ID:10, Address:0, Data:1, Time:7329
< ID:11, Address:0, Data:159, Time:7330
< ID:10, Address:0, Data:2, Time:7331
< ID:11, Address:0, Data:250, Time:7332
< ID:10, Address:0, Data:1, Time:7333
< ID:8, Address:0, Data:3251, Time:7334
< ID:9, Address:0, Data:3254, Time:7335
< ID:11, Address:0, Data:142, Time:7336
< ID:10, Address:0, Data:1, Time:7337
< ID:11, Address:0, Data:186, Time:7338
< ID:10, Address:0, Data:2, Time:7339
< ID:11, Address:0, Data:214, Time:7340
< ID:10, Address:0, Data:2, Time:7341
< ID:8, Address:0, Data:3256, Time:7342
< ID:9, Address:0, Data:3280, Time:7343
< ID:11, Address:0, Data:3, Time:7344
< ID:10, Address:0, Data:2, Time:7345
< ID:11, Address:0, Data:12, Time:7346
< ID:10, Address:0, Data:2, Time:7347
< ID:11, Address:0, Data:19, Time:7348
< ID:10, Address:0, Data:2, Time:7349
< ID:11, Address:0, Data:29, Time:7350
< ID:10, Address:0, Data:1, Time:7351
< ID:11, Address:0, Data:56, Time:7352
< ID:10, Address:0, Data:1, Time:7353
< ID:11, Address:0, Data:63, Time:7354
< ID:10, Address:0, Data:2, Time:7355
< ID:11, Address:0, Data:67, Time:7356
< ID:10, Address:0, Data:2, Time:7357
< ID:11, Address:0, Data:68, Time:7358
< ID:10, Address:0, Data:2, Time:7359
< ID:11, Address:0, Data:82, Time:7360
< ID:10, Address:0, Data:2, Time:7361
< ID:11, Address:0, Data:95, Time:7362
< ID:10, Address:0, Data:2, Time:7363
< ID:11, Address:0, Data:112, Time:7364
< ID:10, Address:0, Data:2, Time:7365
< ID:11, Address:0, Data:117, Time:7366
< ID:10, Address:0, Data:1, Time:7367
< ID:11, Address:0, Data:124, Time:7368
< ID:10, Address:0, Data:2, Time:7369
< ID:11, Address:0, Data:135, Time:7370
< ID:10, Address:0, Data:2, Time:7371
< ID:11, Address:0, Data:145, Time:7372
< ID:10, Address:0, Data:1, Time:7373
< ID:11, Address:0, Data:155, Time:7374
< ID:10, Address:0, Data:2, Time:7375
< ID:11, Address:0, Data:162, Time:7376
< ID:10, Address:0, Data:1, Time:7377
< ID:11, Address:0, Data:170, Time:7378
< ID:10, Address:0, Data:2, Time:7379
< ID:11, Address:0, Data:177, Time:7380
< ID:10, Address:0, Data:2, Time:7381
< ID:11, Address:0, Data:198, Time:7382
< ID:10, Address:0, Data:1, Time:7383
< ID:11, Address:0, Data:207, Time:7384
< ID:10, Address:0, Data:2, Time:7385
< ID:11, Address:0, Data:214, Time:7386
< ID:10, Address:0, Data:2, Time:7387
< ID:11, Address:0, Data:221, Time:7388
< ID:10, Address:0, Data:1, Time:7389
< ID:11, Address:0, Data:231, Time:7390
< ID:10, Address:0, Data:2, Time:7391
< ID:8, Address:0, Data:3280, Time:7392
< ID:9, Address:0, Data:3301, Time:7393
< ID:11, Address:0, Data:0, Time:7394
< ID:10, Address:0, Data:3, Time:7395
< ID:11, Address:0, Data:10, Time:7396
< ID:10, Address:0, Data:1, Time:7397
< ID:11, Address:0, Data:19, Time:7398
< ID:10, Address:0, Data:2, Time:7399
< ID:11, Address:0, Data:29, Time:7400
< ID:10, Address:0, Data:1, Time:7401
< ID:11, Address:0, Data:40, Time:7402
< ID:10, Address:0, Data:2, Time:7403
< ID:11, Address:0, Data:45, Time:7404
< ID:10, Address:0, Data:2, Time:7405
< ID:11, Address:0, Data:56, Time:7406
< ID:10, Address:0, Data:1, Time:7407
< ID:11, Address:0, Data:59, Time:7408
< ID:10, Address:0, Data:2, Time:7409
< ID:11, Address:0, Data:87, Time:7410
< ID:10, Address:0, Data:1, Time:7411
< ID:11, Address:0, Data:98, Time:7412
< ID:10, Address:0, Data:2, Time:7413
< ID:11, Address:0, Data:101, Time:7414
< ID:10, Address:0, Data:1, Time:7415
< ID:11, Address:0, Data:104, Time:7416
< ID:10, Address:0, Data:2, Time:7417
< ID:11, Address:0, Data:105, Time:7418
< ID:10, Address:0, Data:2, Time:7419
< ID:11, Address:0, Data:128, Time:7420
< ID:10, Address:0, Data:2, Time:7421
< ID:11, Address:0, Data:142, Time:7422
< ID:10, Address:0, Data:1, Time:7423
< ID:11, Address:0, Data:145, Time:7424
< ID:10, Address:0, Data:1, Time:7425
< ID:11, Address:0, Data:207, Time:7426
< ID:10, Address:0, Data:2, Time:7427
< ID:11, Address:0, Data:214, Time:7428
< ID:10, Address:0, Data:2, Time:7429
< ID:11, Address:0, Data:225, Time:7430
< ID:10, Address:0, Data:2, Time:7431
< ID:11, Address:0, Data:241, Time:7432
< ID:10, Address:0, Data:2, Time:7433
< ID:11, Address:0, Data:254, Time:7434
< ID:10, Address:0, Data:2, Time:7435
< ID:8, Address:0, Data:3301, Time:7436
< ID:9, Address:0, Data:3311, Time:7437
< ID:11, Address:0, Data:3, Time:7438
< ID:10, Address:0, Data:2, Time:7439
< ID:11, Address:0, Data:10, Time:7440
< ID:10, Address:0, Data:1, Time:7441
< ID:11, Address:0, Data:19, Time:7442
< ID:10, Address:0, Data:2, Time:7443
< ID:11, Address:0, Data:29, Time:7444
< ID:10, Address:0, Data:1, Time:7445
< ID:11, Address:0, Data:45, Time:7446
< ID:10, Address:0, Data:2, Time:7447
< ID:11, Address:0, Data:85, Time:7448
< ID:10, Address:0, Data:2, Time:7449
< ID:11, Address:0, Data:138, Time:7450
< ID:10, Address:0, Data:2, Time:7451
< ID:11, Address:0, Data:182, Time:7452
< ID:10, Address:0, Data:1, Time:7453
< ID:11, Address:0, Data:214, Time:7454
< ID:10, Address:0, Data:2, Time:7455
< ID:11, Address:0, Data:221, Time:7456
< ID:10, Address:0, Data:1, Time:7457
< ID:8, Address:0, Data:3311, Time:7458
